"","Sample.Key","metal","CPS","RSD"
"176","15","Cr53",0.43142736036266,0.214561112819567
"177","15","As75",0.105893510686526,0.320439262321912
"178","15","Cd111",0.0461030278593307,1.46509643218673
"179","15","Cd114",0.121890264815737,0.248982815615645
"180","15","Pb208",25.2453711233661,0.550415482602013
"181","16","Cr52",1.27373061253778,0.927604264004839
"182","16","Cr53",0.154026132052872,0.443390039235114
"183","16","As75",0.0479478166357049,0.140476399181377
"184","16","Cd111",0.0027234303372798,5.74860446924834
"185","16","Cd114",0.00813445932193722,3.05231537898228
"186","16","Pb208",3.29394456865724,0.867016428394561
"187","17","Cr52",4.00221248064462,1.44198490578173
"188","17","Cr53",0.491530888162436,0.836391028415578
"189","17","As75",0.120205743653166,1.07760746813175
"190","17","Cd111",0.0532937264790605,3.21297401429214
"191","17","Cd114",0.135825364619047,0.781079130761906
"192","17","Pb208",28.337857215089,0.956074780202545
"193","0","Cr52",0.0250539385779607,2.11259415065319
"194","0","Cr53",0.00306508868404892,4.90333150721474
"195","0","As75",0.00790561999491716,1.12960536042924
"196","0","Cd111",0.000257965627616443,16.8039508721118
"197","0","Cd114",0.000643343605982563,3.60657339982752
"198","0","Pb208",0.0107284932021482,4.6016922137605
"199","Check10","Cr52",1.90039450973726,0.283888355060101
"200","Check10","Cr53",0.231617742087221,0.183561361678745
"201","Check10","As75",0.220220586160061,0.63463835150763
"202","Check10","Cd111",0.558458364269247,0.421161742918695
"203","Check10","Cd114",1.36375413792901,0.419609365929055
"204","Check10","Pb208",0.586681316391945,1.08923860229995
"205","0","Cr52",0.0231983665699322,7.43372641379155
"206","0","Cr53",0.00301087389065163,0.683362688127027
"207","0","As75",0.00439028615297238,3.52715815263255
"208","0","Cd111",0.000181102473039438,100.195268333229
"209","0","Cd114",0.000404447098061712,11.6857584509028
"210","0","Pb208",0.00476933362823318,5.00454778821636
"211","18","Cr52",1.03636654267685,1.97976063630436
"212","18","Cr53",0.126633988573814,1.62596927671482
"213","18","As75",0.0259657040769997,1.86086669046604
"214","18","Cd111",0.00279036409470711,24.9446435598486
"215","18","Cd114",0.0119983955048352,2.06621596257211
"216","18","Pb208",2.64709571066123,0.529554393845091
"217","19","Cr52",2.85159334436487,0.256192595620065
"218","19","Cr53",0.348982092065349,0.0606606823742651
"219","19","As75",0.085960014421115,0.526068181384637
"220","19","Cd111",0.0493106169912958,2.13997630345448
"221","19","Cd114",0.125080414448584,0.203902412555882
"222","19","Pb208",26.6494804436738,0.355519021441219
"223","20","Cr52",0.111744762292402,3.29593950179551
"224","20","Cr53",0.0136542376439606,3.33847085735653
"225","20","As75",0.00669517765454298,1.40375855288513
"226","20","Cd111",0.000271343020838143,29.7055306340014
"227","20","Cd114",0.000764200699253623,13.2159493604322
"228","20","Pb208",0.0152995683916309,5.47877937910735
"229","21","Cr52",0.567338197606067,0.873137914741284
"230","21","Cr53",0.0687614721217896,0.826363568807898
"231","21","As75",0.0175492883723635,2.00513197239373
"232","21","Cd111",0.00304820951773118,18.8180618776832
"233","21","Cd114",0.00730065488818596,2.19129617445994
"234","21","Pb208",6.21982260442536,0.692261073470162
"235","22","Cr52",1.82041204546551,0.426291217324542
"236","22","Cr53",0.223452888183183,0.22521311840171
"237","22","As75",0.0483763489214553,0.673245263571114
"238","22","Cd111",0.00290721293348705,3.95163079822893
"239","22","Cd114",0.00938435716004957,0.676508542884181
"240","22","Pb208",2.80412320825117,0.332180302465144
"241","23","Cr52",3.03918909857616,0.64041321339924
"242","23","Cr53",0.369040726054923,0.8623979071653
"243","23","As75",0.0877475984687647,0.163405845297905
"244","23","Cd111",0.0385706770624607,5.29196506532562
"245","23","Cd114",0.101357265072159,1.29409283551852
"246","23","Pb208",19.9836612537145,1.68389879011064
"247","24","Cr52",3.64282196773885,0.820293168725004
"248","24","Cr53",0.447626930032611,0.303706669548072
"249","24","As75",0.0513530152209581,1.09155480280886
"250","24","Cd111",0.00454002025240298,6.93357503790831
"251","24","Cd114",0.0170202872690996,1.0085229221541
"252","24","Pb208",6.78969447927168,0.657372201527039
"253","25","Cr52",0.13995047623506,1.5928197189139
"254","25","Cr53",0.0176160573053853,1.0742020442654
"255","25","As75",0.00499238584487574,2.87276439000212
"256","25","Cd111",0.00124957845034227,7.59029356224986
"257","25","Cd114",0.00371085744933003,0.255262745755276
"258","25","Pb208",0.158160331794723,1.48150925320749
"259","26","Cr52",2.00112733669281,1.18545406168084
"260","26","Cr53",0.245408855954449,0.922738421686908
"261","26","As75",0.0248456335722799,2.46906909346824
"262","26","Cd111",0.00343509961803828,6.73973518578808
"263","26","Cd114",0.0105281314027902,0.694421399831347
"264","26","Pb208",5.47473846374044,1.04778745653333
"265","27","Cr52",4.07392220140441,0.184129299225189
"266","27","Cr53",0.496320053474168,0.186563292508552
"267","27","As75",0.119033759423128,0.486211342614213
"268","27","Cd111",0.0539742509101673,2.38388202396907
"269","27","Cd114",0.134933117282683,0.151840563567475
"270","27","Pb208",29.3382034238153,0.688291627025112
"271","38","Cr52",2.48263318429705,0.433072528232112
"272","38","Cr53",0.301909048701605,0.77548434676951
"273","38","As75",0.0256862043288799,2.14977951757882
"274","38","Cd111",0.00401689134508795,11.411233312943
"275","38","Cd114",0.00970307639751656,1.82562059074833
"276","38","Pb208",6.39671578234457,0.533826915643708
"277","39","Cr52",3.02807804873405,0.789347242862859
"278","39","Cr53",0.370599543513019,0.496032639952448
"279","39","As75",0.0909773971010874,2.58972675703014
"280","39","Cd111",0.0396395449939991,3.59503962903584
"281","39","Cd114",0.102404519287301,1.89192024368959
"282","39","Pb208",20.7283737652173,1.44802631975712
"283","0","Cr52",0.0234086319925227,19.2219777488736
"284","0","Cr53",0.00295337253608613,22.4105097331807
"285","0","As75",0.00582853075712761,17.5604825348311
"286","0","Cd111",8.69047944984051e-05,638.516747527779
"287","0","Cd114",0.000459118029312118,57.0779558682475
"288","0","Pb208",0.00696733118417777,27.3059502739443
"289","Check10","Cr52",1.92354119572804,1.2261343974005
"290","Check10","Cr53",0.234209621683579,0.733011063327785
"291","Check10","As75",0.22348838425138,0.968976413779214
"292","Check10","Cd111",0.5472279940684,0.425211206637792
"293","Check10","Cd114",1.35567690803267,0.695962565306035
"294","Check10","Pb208",0.586704944164899,2.74809278625838
"295","0","Cr52",0.0272412454669644,3.33216192654232
"296","0","Cr53",0.00307388631084218,11.4632350937544
"297","0","As75",0.00698983154603943,5.99957901385983
"298","0","Cd111",0.000248966866582623,22.069594543094
"299","0","Cd114",0.000705867415851769,23.3798726041636
"300","0","Pb208",0.00634138422810057,10.4172369653602
"301","40","Cr52",0.943902969867106,0.570936121450536
"302","40","Cr53",0.114708170634082,0.291800402734333
"303","40","As75",0.0257915938123554,1.04226420590065
"304","40","Cd111",0.00243173156822066,6.1674951326564
"305","40","Cd114",0.0115372138465248,0.362517008436966
"306","40","Pb208",3.05137724105822,0.737673720847861
"307","41","Cr52",1.26971609424646,1.08160894352857
"308","41","Cr53",0.155826518711798,0.93742903146654
"309","41","As75",0.0372354192967814,2.04705303154533
"310","41","Cd111",0.00357293252525526,17.9939524934935
"311","41","Cd114",0.0210557448506945,2.29639851040356
"312","41","Pb208",18.9220889367676,2.85645699333373
"313","42","Cr52",0.110572803510369,2.73901944847145
"314","42","Cr53",0.0131559751178072,5.24443656991918
"315","42","As75",0.00740376140789327,6.57959412930014
"316","42","Cd111",0.000207773488753176,79.4838717371034
"317","42","Cd114",0.000704880575730003,19.1430918666409
"318","42","Pb208",0.0133570261257847,12.0830000914463
"319","43","Cr52",0.103662633688163,1.08498163527604
"320","43","Cr53",0.0128905360208768,1.54006537309818
"321","43","As75",0.0062892305388354,1.10605975778372
"322","43","Cd111",0.000303238956802547,18.617526879072
"323","43","Cd114",0.000983220156940129,8.62004521979258
"324","43","Pb208",0.0318395706957599,1.17416146251242
"325","44","Cr52",4.24667423077627,0.536678132131783
"326","44","Cr53",0.520394772130928,0.206277065997294
"327","44","As75",0.123278455348147,0.744165726029104
"328","44","Cd111",0.0535405152388095,2.42175244118928
"329","44","Cd114",0.141630390012311,0.938195639657587
"330","44","Pb208",28.5633296042909,0.0707294686095805
"331","45","Cr52",1.30198116006529,0.482208468705169
"332","45","Cr53",0.159919544608187,1.05567457752903
"333","45","As75",0.0322745899242351,2.54376570138877
"334","45","Cd111",0.00442873195257879,90.2777640472874
